ID_Venda;Data;ID_Produto;ID_Cliente;ID_Vendedor;Quantidade;Preco_Unitario;Desconto_Pct;Valor_Bruto;Valor_Desconto;Valor_Total;Canal_Venda;arquivo_origem
V01945;2024-09-08;P013;C030;V08;2;133.12;0.05;266.24;13.31;252.93;Vendedor Externo;dataset_vendas_fake.xlsx
V01946;2024-07-10;P013;C016;V07;1;148.23;0.0;148.23;0.0;148.23;Loja Física;dataset_vendas_fake.xlsx
V01947;2024-07-28;P002;C030;V03;2;4117.42;0.0;8234.84;0.0;8234.84;Vendedor Externo;dataset_vendas_fake.xlsx
V01948;2024-10-16;P006;C007;V06;1;897.92;0.0;897.92;0.0;897.92;Marketplace;dataset_vendas_fake.xlsx
V01949;2024-06-27;P017;C023;V05;3;506.45;0.0;1519.35;0.0;1519.35;Marketplace;dataset_vendas_fake.xlsx
V01950;2024-12-22;P002;C021;V07;2;3813.62;0.0;7627.24;0.0;7627.24;Vendedor Externo;dataset_vendas_fake.xlsx
V01951;2024-05-06;P008;C016;V02;1;1903.09;0.1;1903.09;190.31;1712.78;Marketplace;dataset_vendas_fake.xlsx
V01952;2024-11-19;P001;C023;V05;3;4455.59;0.05;13366.77;668.34;12698.43;Marketplace;dataset_vendas_fake.xlsx
V01953;2024-11-05;P015;C022;V01;1;263.13;0.0;263.13;0.0;263.13;Marketplace;dataset_vendas_fake.xlsx
V01954;2024-05-06;P020;C019;V05;1;183.22;0.0;183.22;0.0;183.22;Loja Física;dataset_vendas_fake.xlsx
V01955;2024-02-29;P003;C021;V07;1;62.91;0.05;62.91;3.15;59.76;Vendedor Externo;dataset_vendas_fake.xlsx
V01956;2024-12-27;P019;C029;V01;1;512.13;0.0;512.13;0.0;512.13;E-commerce;dataset_vendas_fake.xlsx
V01957;2024-08-04;P006;C027;V04;2;1019.17;0.0;2038.34;0.0;2038.34;Marketplace;dataset_vendas_fake.xlsx
V01958;2024-12-20;P010;C017;V04;1;470.34;0.1;470.34;47.03;423.31;Marketplace;dataset_vendas_fake.xlsx
V01959;2024-07-29;P003;C004;V06;1;60.32;0.1;60.32;6.03;54.29;E-commerce;dataset_vendas_fake.xlsx
V01960;2024-05-17;P007;C030;V08;2;2672.98;0.0;5345.96;0.0;5345.96;Marketplace;dataset_vendas_fake.xlsx
V01961;2024-01-04;P006;C027;V04;1;1028.57;0.0;1028.57;0.0;1028.57;Loja Física;dataset_vendas_fake.xlsx
V01962;2024-02-19;P003;C025;V08;5;63.81;0.0;319.05;0.0;319.05;Vendedor Externo;dataset_vendas_fake.xlsx
V01963;2024-12-01;P010;C024;V06;1;502.68;0.1;502.68;50.27;452.41;E-commerce;dataset_vendas_fake.xlsx
V01964;2024-03-31;P012;C006;V01;1;976.0;0.0;976.0;0.0;976.0;E-commerce;dataset_vendas_fake.xlsx
V01965;2024-09-06;P006;C017;V04;1;922.12;0.0;922.12;0.0;922.12;Vendedor Externo;dataset_vendas_fake.xlsx
V01966;2024-10-17;P007;C006;V01;1;2983.37;0.0;2983.37;0.0;2983.37;Loja Física;dataset_vendas_fake.xlsx
V01967;2024-04-03;P007;C009;V06;4;2729.48;0.0;10917.92;0.0;10917.92;Vendedor Externo;dataset_vendas_fake.xlsx
V01968;2024-11-16;P020;C004;V01;1;168.39;0.0;168.39;0.0;168.39;Loja Física;dataset_vendas_fake.xlsx
V01969;2024-05-30;P003;C013;V02;1;66.06;0.0;66.06;0.0;66.06;Marketplace;dataset_vendas_fake.xlsx
V01970;2024-02-02;P011;C001;V01;2;1181.18;0.0;2362.36;0.0;2362.36;Vendedor Externo;dataset_vendas_fake.xlsx
V01971;2024-09-05;P004;C001;V01;1;283.37;0.05;283.37;14.17;269.2;Marketplace;dataset_vendas_fake.xlsx
V01972;2024-01-04;P019;C026;V02;1;486.56;0.0;486.56;0.0;486.56;Loja Física;dataset_vendas_fake.xlsx
V01973;2024-04-18;P017;C026;V02;5;563.63;0.0;2818.15;0.0;2818.15;Vendedor Externo;dataset_vendas_fake.xlsx
V01974;2024-11-04;P017;C025;V08;1;489.56;0.2;489.56;97.91;391.65;Vendedor Externo;dataset_vendas_fake.xlsx
V01975;2024-08-30;P011;C020;V06;1;1314.36;0.0;1314.36;0.0;1314.36;Marketplace;dataset_vendas_fake.xlsx
V01976;2024-07-08;P011;C011;V03;2;1354.48;0.0;2708.96;0.0;2708.96;Marketplace;dataset_vendas_fake.xlsx
V01977;2024-12-06;P013;C013;V02;2;148.42;0.0;296.84;0.0;296.84;Marketplace;dataset_vendas_fake.xlsx
V01978;2024-06-18;P004;C001;V06;1;240.64;0.2;240.64;48.13;192.51;Vendedor Externo;dataset_vendas_fake.xlsx
V01979;2024-03-12;P001;C020;V01;1;4820.53;0.0;4820.53;0.0;4820.53;Marketplace;dataset_vendas_fake.xlsx
V01980;2024-12-24;P008;C012;V06;1;1600.38;0.0;1600.38;0.0;1600.38;Vendedor Externo;dataset_vendas_fake.xlsx
V01981;2024-09-20;P014;C022;V01;1;99.9;0.0;99.9;0.0;99.9;Loja Física;dataset_vendas_fake.xlsx
V01982;2024-11-22;P011;C001;V06;3;1413.29;0.0;4239.87;0.0;4239.87;Loja Física;dataset_vendas_fake.xlsx
V01983;2024-06-15;P015;C008;V08;1;263.02;0.0;263.02;0.0;263.02;Vendedor Externo;dataset_vendas_fake.xlsx
V01984;2024-11-09;P003;C012;V06;2;58.56;0.0;117.12;0.0;117.12;Vendedor Externo;dataset_vendas_fake.xlsx
V01985;2024-12-03;P004;C024;V06;2;263.83;0.0;527.66;0.0;527.66;Marketplace;dataset_vendas_fake.xlsx
V01986;2024-11-06;P007;C023;V05;2;2580.43;0.0;5160.86;0.0;5160.86;Loja Física;dataset_vendas_fake.xlsx
V01987;2024-03-06;P016;C026;V02;2;736.24;0.0;1472.48;0.0;1472.48;Marketplace;dataset_vendas_fake.xlsx
V01988;2024-12-10;P018;C028;V05;4;863.2;0.05;3452.8;172.64;3280.16;E-commerce;dataset_vendas_fake.xlsx
V01989;2024-08-16;P004;C016;V02;1;281.54;0.15;281.54;42.23;239.31;E-commerce;dataset_vendas_fake.xlsx
V01990;2024-04-18;P006;C025;V03;1;1104.44;0.1;1104.44;110.44;994.0;Loja Física;dataset_vendas_fake.xlsx
V01991;2024-08-10;P001;C006;V06;2;4225.02;0.1;8450.04;845.0;7605.04;Vendedor Externo;dataset_vendas_fake.xlsx
V01992;2024-05-23;P008;C024;V06;3;1621.44;0.15;4864.32;729.65;4134.67;Vendedor Externo;dataset_vendas_fake.xlsx
V01993;2024-12-09;P004;C022;V01;1;234.44;0.0;234.44;0.0;234.44;Vendedor Externo;dataset_vendas_fake.xlsx
V01994;2024-02-16;P011;C028;V05;1;1313.46;0.0;1313.46;0.0;1313.46;Loja Física;dataset_vendas_fake.xlsx
V01995;2024-11-25;P011;C013;V07;4;1126.39;0.0;4505.56;0.0;4505.56;Vendedor Externo;dataset_vendas_fake.xlsx
V01996;2024-04-29;P008;C009;V01;1;1738.08;0.15;1738.08;260.71;1477.37;Marketplace;dataset_vendas_fake.xlsx
V01997;2024-02-14;P004;C003;V07;2;276.83;0.0;553.66;0.0;553.66;E-commerce;dataset_vendas_fake.xlsx
V01998;2024-02-29;P019;C012;V01;1;479.69;0.0;479.69;0.0;479.69;Marketplace;dataset_vendas_fake.xlsx
V01999;2024-07-13;P019;C024;V01;1;506.45;0.0;506.45;0.0;506.45;Marketplace;dataset_vendas_fake.xlsx
V02000;2024-02-01;P019;C018;V05;2;482.75;0.0;965.5;0.0;965.5;Vendedor Externo;dataset_vendas_fake.xlsx
V02001;2024-08-04;P011;C025;V08;2;1166.2;0.1;2332.4;233.24;2099.16;E-commerce;dataset_vendas_fake.xlsx
V02002;2024-09-23;P020;C019;V05;2;169.65;0.2;339.3;67.86;271.44;Loja Física;dataset_vendas_fake.xlsx
V02003;2024-07-21;P001;C018;V05;1;4081.65;0.0;4081.65;0.0;4081.65;Marketplace;dataset_vendas_fake.xlsx
V02004;2024-03-15;P010;C027;V04;1;490.01;0.1;490.01;49.0;441.01;Vendedor Externo;dataset_vendas_fake.xlsx
V02005;2024-12-14;P015;C005;V06;5;299.39;0.0;1496.95;0.0;1496.95;E-commerce;dataset_vendas_fake.xlsx
V02006;2024-12-06;P002;C020;V06;2;3629.82;0.0;7259.64;0.0;7259.64;Marketplace;dataset_vendas_fake.xlsx
V02007;2024-09-14;P004;C009;V06;1;230.64;0.0;230.64;0.0;230.64;E-commerce;dataset_vendas_fake.xlsx
V02008;2024-09-10;P010;C023;V05;3;495.89;0.0;1487.67;0.0;1487.67;Loja Física;dataset_vendas_fake.xlsx
V02009;2024-06-19;P005;C027;V04;1;2012.92;0.1;2012.92;201.29;1811.63;E-commerce;dataset_vendas_fake.xlsx
V02010;2024-12-24;P002;C030;V03;1;4205.6;0.0;4205.6;0.0;4205.6;Vendedor Externo;dataset_vendas_fake.xlsx
V02011;2024-07-19;P010;C027;V04;2;439.88;0.05;879.76;43.99;835.77;Loja Física;dataset_vendas_fake.xlsx
V02012;2024-10-07;P013;C011;V08;1;140.0;0.0;140.0;0.0;140.0;Vendedor Externo;dataset_vendas_fake.xlsx
V02013;2024-06-27;P013;C013;V02;2;147.8;0.0;295.6;0.0;295.6;Marketplace;dataset_vendas_fake.xlsx
V02014;2024-05-24;P007;C023;V05;3;2769.73;0.0;8309.19;0.0;8309.19;Loja Física;dataset_vendas_fake.xlsx
V02015;2024-03-08;P011;C025;V03;1;1162.61;0.05;1162.61;58.13;1104.48;Marketplace;dataset_vendas_fake.xlsx
V02016;2024-08-22;P006;C019;V05;2;900.92;0.0;1801.84;0.0;1801.84;Vendedor Externo;dataset_vendas_fake.xlsx
V02017;2024-12-22;P016;C010;V02;2;757.28;0.0;1514.56;0.0;1514.56;E-commerce;dataset_vendas_fake.xlsx
V02018;2024-04-21;P007;C024;V01;4;2731.23;0.0;10924.92;0.0;10924.92;Marketplace;dataset_vendas_fake.xlsx
V02019;2024-10-21;P004;C022;V01;2;256.06;0.0;512.12;0.0;512.12;Vendedor Externo;dataset_vendas_fake.xlsx
V02020;2024-08-06;P006;C030;V03;1;1082.46;0.1;1082.46;108.25;974.21;Loja Física;dataset_vendas_fake.xlsx
V02021;2024-07-01;P016;C006;V01;1;655.99;0.0;655.99;0.0;655.99;Loja Física;dataset_vendas_fake.xlsx
V02022;2024-09-20;P011;C019;V05;1;1186.74;0.05;1186.74;59.34;1127.4;E-commerce;dataset_vendas_fake.xlsx
V02023;2024-11-17;P013;C008;V03;1;129.86;0.0;129.86;0.0;129.86;Loja Física;dataset_vendas_fake.xlsx
V02024;2024-05-03;P013;C016;V07;1;150.31;0.0;150.31;0.0;150.31;E-commerce;dataset_vendas_fake.xlsx
V02025;2024-11-30;P013;C025;V03;1;134.07;0.0;134.07;0.0;134.07;Vendedor Externo;dataset_vendas_fake.xlsx
V02026;2024-11-28;P013;C009;V06;1;129.49;0.0;129.49;0.0;129.49;Marketplace;dataset_vendas_fake.xlsx
V02027;2024-01-06;P004;C004;V01;1;247.46;0.0;247.46;0.0;247.46;Loja Física;dataset_vendas_fake.xlsx
V02028;2024-09-07;P017;C008;V03;4;525.19;0.0;2100.76;0.0;2100.76;Vendedor Externo;dataset_vendas_fake.xlsx
V02029;2024-05-20;P004;C026;V02;1;253.84;0.05;253.84;12.69;241.15;Vendedor Externo;dataset_vendas_fake.xlsx
V02030;2024-09-04;P014;C010;V02;1;112.37;0.0;112.37;0.0;112.37;Loja Física;dataset_vendas_fake.xlsx
V02031;2024-06-15;P003;C023;V05;1;68.47;0.0;68.47;0.0;68.47;Vendedor Externo;dataset_vendas_fake.xlsx
V02032;2024-12-24;P001;C013;V07;1;4229.58;0.05;4229.58;211.48;4018.1;Loja Física;dataset_vendas_fake.xlsx
V02033;2024-09-22;P019;C018;V05;1;526.45;0.0;526.45;0.0;526.45;E-commerce;dataset_vendas_fake.xlsx
V02034;2024-12-03;P004;C006;V01;3;247.21;0.05;741.63;37.08;704.55;Loja Física;dataset_vendas_fake.xlsx
V02035;2024-10-11;P015;C026;V07;1;329.08;0.0;329.08;0.0;329.08;Loja Física;dataset_vendas_fake.xlsx
V02036;2024-01-21;P005;C019;V05;1;2133.84;0.0;2133.84;0.0;2133.84;E-commerce;dataset_vendas_fake.xlsx
V02037;2024-02-14;P018;C009;V01;1;979.8;0.2;979.8;195.96;783.84;Loja Física;dataset_vendas_fake.xlsx
V02038;2024-03-04;P017;C010;V07;1;597.8;0.0;597.8;0.0;597.8;E-commerce;dataset_vendas_fake.xlsx
V02039;2024-08-04;P001;C008;V08;1;4786.69;0.0;4786.69;0.0;4786.69;Loja Física;dataset_vendas_fake.xlsx
V02040;2024-09-22;P010;C022;V06;5;429.69;0.0;2148.45;0.0;2148.45;E-commerce;dataset_vendas_fake.xlsx
V02041;2024-10-22;P016;C023;V05;1;619.09;0.0;619.09;0.0;619.09;Marketplace;dataset_vendas_fake.xlsx
V02042;2024-11-06;P018;C017;V04;5;949.09;0.05;4745.45;237.27;4508.18;Loja Física;dataset_vendas_fake.xlsx
V02043;2024-12-05;P002;C008;V03;1;3794.07;0.0;3794.07;0.0;3794.07;E-commerce;dataset_vendas_fake.xlsx
V02044;2024-03-13;P010;C028;V05;1;442.11;0.05;442.11;22.11;420.0;E-commerce;dataset_vendas_fake.xlsx
V02045;2024-11-04;P018;C007;V06;1;791.81;0.0;791.81;0.0;791.81;Marketplace;dataset_vendas_fake.xlsx
V02046;2024-03-06;P020;C014;V04;1;181.18;0.15;181.18;27.18;154.0;Marketplace;dataset_vendas_fake.xlsx
V02047;2024-05-13;P013;C021;V02;2;145.41;0.0;290.82;0.0;290.82;Vendedor Externo;dataset_vendas_fake.xlsx
V02048;2024-08-21;P003;C009;V06;1;57.96;0.1;57.96;5.8;52.16;E-commerce;dataset_vendas_fake.xlsx
V02049;2024-10-01;P007;C003;V07;2;2486.8;0.0;4973.6;0.0;4973.6;E-commerce;dataset_vendas_fake.xlsx
V02050;2024-12-31;P012;C019;V05;1;954.71;0.15;954.71;143.21;811.5;Vendedor Externo;dataset_vendas_fake.xlsx
V02051;2024-03-19;P011;C026;V07;1;1280.78;0.0;1280.78;0.0;1280.78;Vendedor Externo;dataset_vendas_fake.xlsx
V02052;2024-01-14;P020;C008;V03;1;171.02;0.0;171.02;0.0;171.02;Marketplace;dataset_vendas_fake.xlsx
V02053;2024-03-04;P018;C004;V06;2;931.96;0.0;1863.92;0.0;1863.92;Loja Física;dataset_vendas_fake.xlsx
V02054;2024-06-17;P003;C012;V06;2;58.69;0.0;117.38;0.0;117.38;Marketplace;dataset_vendas_fake.xlsx
V02055;2024-03-15;P008;C009;V01;1;1656.37;0.0;1656.37;0.0;1656.37;Loja Física;dataset_vendas_fake.xlsx
V02056;2024-07-12;P008;C013;V02;1;1671.11;0.2;1671.11;334.22;1336.89;Loja Física;dataset_vendas_fake.xlsx
V02057;2024-03-30;P017;C024;V06;1;493.91;0.0;493.91;0.0;493.91;Vendedor Externo;dataset_vendas_fake.xlsx
V02058;2024-02-18;P017;C012;V06;2;482.25;0.1;964.5;96.45;868.05;Marketplace;dataset_vendas_fake.xlsx
V02059;2024-11-07;P004;C029;V01;1;258.2;0.0;258.2;0.0;258.2;E-commerce;dataset_vendas_fake.xlsx
V02060;2024-06-11;P013;C006;V06;1;125.32;0.0;125.32;0.0;125.32;Vendedor Externo;dataset_vendas_fake.xlsx
V02061;2024-09-01;P019;C005;V06;1;450.0;0.0;450.0;0.0;450.0;Loja Física;dataset_vendas_fake.xlsx
V02062;2024-12-17;P017;C023;V05;5;477.92;0.1;2389.6;238.96;2150.64;E-commerce;dataset_vendas_fake.xlsx
V02063;2024-03-14;P013;C019;V05;2;128.63;0.0;257.26;0.0;257.26;Loja Física;dataset_vendas_fake.xlsx
V02064;2024-11-23;P012;C023;V05;1;971.17;0.0;971.17;0.0;971.17;Vendedor Externo;dataset_vendas_fake.xlsx
V02065;2024-12-27;P015;C006;V06;2;331.4;0.0;662.8;0.0;662.8;Marketplace;dataset_vendas_fake.xlsx
V02066;2024-08-27;P017;C010;V07;1;507.38;0.1;507.38;50.74;456.64;Vendedor Externo;dataset_vendas_fake.xlsx
V02067;2024-09-23;P008;C010;V02;1;1530.46;0.05;1530.46;76.52;1453.94;Marketplace;dataset_vendas_fake.xlsx
V02068;2024-07-27;P011;C028;V05;1;1399.09;0.0;1399.09;0.0;1399.09;Loja Física;dataset_vendas_fake.xlsx
V02069;2024-02-09;P008;C003;V02;1;1898.1;0.0;1898.1;0.0;1898.1;Loja Física;dataset_vendas_fake.xlsx
V02070;2024-02-13;P010;C018;V05;1;445.05;0.0;445.05;0.0;445.05;Loja Física;dataset_vendas_fake.xlsx
V02071;2024-08-05;P017;C030;V03;1;491.4;0.0;491.4;0.0;491.4;Vendedor Externo;dataset_vendas_fake.xlsx
V02072;2024-09-11;P017;C022;V01;1;577.79;0.1;577.79;57.78;520.01;Vendedor Externo;dataset_vendas_fake.xlsx
V02073;2024-01-08;P020;C007;V01;1;179.18;0.0;179.18;0.0;179.18;Vendedor Externo;dataset_vendas_fake.xlsx
V02074;2024-12-25;P018;C024;V06;1;948.26;0.05;948.26;47.41;900.85;E-commerce;dataset_vendas_fake.xlsx
V02075;2024-12-04;P017;C022;V01;1;523.77;0.0;523.77;0.0;523.77;Vendedor Externo;dataset_vendas_fake.xlsx
V02076;2024-03-27;P017;C029;V01;2;491.14;0.2;982.28;196.46;785.82;E-commerce;dataset_vendas_fake.xlsx
V02077;2024-02-08;P012;C027;V04;2;901.28;0.0;1802.56;0.0;1802.56;Marketplace;dataset_vendas_fake.xlsx
V02078;2024-01-27;P014;C016;V07;3;108.3;0.0;324.9;0.0;324.9;E-commerce;dataset_vendas_fake.xlsx
V02079;2024-07-10;P004;C011;V03;1;278.12;0.0;278.12;0.0;278.12;Loja Física;dataset_vendas_fake.xlsx
V02080;2024-05-28;P010;C016;V07;2;497.08;0.1;994.16;99.42;894.74;Marketplace;dataset_vendas_fake.xlsx
V02081;2024-04-19;P001;C024;V06;3;4106.23;0.0;12318.69;0.0;12318.69;E-commerce;dataset_vendas_fake.xlsx
V02082;2024-06-05;P017;C027;V04;2;575.67;0.0;1151.34;0.0;1151.34;Vendedor Externo;dataset_vendas_fake.xlsx
V02083;2024-11-12;P016;C002;V06;1;733.97;0.05;733.97;36.7;697.27;Loja Física;dataset_vendas_fake.xlsx
V02084;2024-11-11;P015;C011;V08;1;296.59;0.0;296.59;0.0;296.59;Marketplace;dataset_vendas_fake.xlsx
V02085;2024-02-24;P001;C012;V01;1;4020.25;0.0;4020.25;0.0;4020.25;Vendedor Externo;dataset_vendas_fake.xlsx
V02086;2024-06-30;P001;C004;V06;1;4693.93;0.0;4693.93;0.0;4693.93;Vendedor Externo;dataset_vendas_fake.xlsx
V02087;2024-04-11;P003;C017;V04;2;59.64;0.0;119.28;0.0;119.28;Vendedor Externo;dataset_vendas_fake.xlsx
V02088;2024-03-04;P016;C001;V01;3;626.31;0.2;1878.93;375.79;1503.14;Marketplace;dataset_vendas_fake.xlsx
V02089;2024-04-25;P016;C013;V07;2;684.15;0.2;1368.3;273.66;1094.64;Marketplace;dataset_vendas_fake.xlsx
V02090;2024-07-05;P014;C029;V01;1;101.71;0.0;101.71;0.0;101.71;Marketplace;dataset_vendas_fake.xlsx
V02091;2024-02-25;P015;C022;V06;1;330.74;0.0;330.74;0.0;330.74;E-commerce;dataset_vendas_fake.xlsx
V02092;2024-03-12;P012;C024;V06;1;946.92;0.0;946.92;0.0;946.92;Loja Física;dataset_vendas_fake.xlsx
V02093;2024-07-02;P007;C004;V01;1;2617.44;0.1;2617.44;261.74;2355.7;Marketplace;dataset_vendas_fake.xlsx
V02094;2024-01-21;P005;C013;V07;1;2309.11;0.0;2309.11;0.0;2309.11;Marketplace;dataset_vendas_fake.xlsx
V02095;2024-01-17;P006;C022;V01;2;1049.83;0.0;2099.66;0.0;2099.66;Vendedor Externo;dataset_vendas_fake.xlsx
V02096;2024-12-06;P009;C004;V06;1;388.43;0.0;388.43;0.0;388.43;Vendedor Externo;dataset_vendas_fake.xlsx
V02097;2024-10-08;P016;C026;V02;4;675.97;0.0;2703.88;0.0;2703.88;Marketplace;dataset_vendas_fake.xlsx
V02098;2024-07-23;P017;C024;V06;1;601.58;0.0;601.58;0.0;601.58;E-commerce;dataset_vendas_fake.xlsx
V02099;2024-02-26;P004;C026;V02;3;280.52;0.0;841.56;0.0;841.56;E-commerce;dataset_vendas_fake.xlsx
V02100;2024-03-20;P012;C017;V04;1;977.34;0.0;977.34;0.0;977.34;E-commerce;dataset_vendas_fake.xlsx
V02101;2024-01-27;P011;C014;V04;2;1250.39;0.0;2500.78;0.0;2500.78;Vendedor Externo;dataset_vendas_fake.xlsx
V02102;2024-09-02;P010;C010;V07;2;442.82;0.0;885.64;0.0;885.64;Loja Física;dataset_vendas_fake.xlsx
V02103;2024-08-07;P008;C020;V01;1;1654.28;0.0;1654.28;0.0;1654.28;E-commerce;dataset_vendas_fake.xlsx
V02104;2024-05-07;P009;C025;V03;2;344.15;0.0;688.3;0.0;688.3;Marketplace;dataset_vendas_fake.xlsx
V02105;2024-12-24;P008;C022;V06;2;1613.16;0.0;3226.32;0.0;3226.32;E-commerce;dataset_vendas_fake.xlsx
V02106;2024-08-30;P004;C023;V05;4;270.58;0.0;1082.32;0.0;1082.32;E-commerce;dataset_vendas_fake.xlsx
V02107;2024-10-29;P005;C008;V03;2;1890.38;0.0;3780.76;0.0;3780.76;E-commerce;dataset_vendas_fake.xlsx
V02108;2024-07-24;P002;C009;V01;1;4034.83;0.0;4034.83;0.0;4034.83;E-commerce;dataset_vendas_fake.xlsx
V02109;2024-08-06;P001;C020;V01;1;4216.54;0.15;4216.54;632.48;3584.06;Loja Física;dataset_vendas_fake.xlsx
V02110;2024-01-27;P013;C014;V04;1;134.27;0.0;134.27;0.0;134.27;E-commerce;dataset_vendas_fake.xlsx
V02111;2024-04-23;P011;C014;V04;1;1335.9;0.0;1335.9;0.0;1335.9;Loja Física;dataset_vendas_fake.xlsx
V02112;2024-09-18;P014;C021;V02;1;100.13;0.05;100.13;5.01;95.12;Marketplace;dataset_vendas_fake.xlsx
V02113;2024-02-26;P009;C012;V06;1;329.12;0.0;329.12;0.0;329.12;Marketplace;dataset_vendas_fake.xlsx
V02114;2024-12-30;P014;C008;V08;1;100.25;0.0;100.25;0.0;100.25;Loja Física;dataset_vendas_fake.xlsx
V02115;2024-04-03;P002;C001;V01;2;4308.03;0.0;8616.06;0.0;8616.06;Marketplace;dataset_vendas_fake.xlsx
V02116;2024-04-18;P010;C016;V07;1;430.65;0.2;430.65;86.13;344.52;Loja Física;dataset_vendas_fake.xlsx
V02117;2024-08-08;P006;C009;V06;1;1048.89;0.0;1048.89;0.0;1048.89;Marketplace;dataset_vendas_fake.xlsx
V02118;2024-06-20;P010;C004;V01;1;404.2;0.0;404.2;0.0;404.2;Loja Física;dataset_vendas_fake.xlsx
V02119;2024-12-15;P018;C025;V03;3;985.15;0.0;2955.45;0.0;2955.45;Marketplace;dataset_vendas_fake.xlsx
V02120;2024-07-03;P012;C024;V06;1;1027.49;0.0;1027.49;0.0;1027.49;E-commerce;dataset_vendas_fake.xlsx
V02121;2024-11-28;P009;C007;V06;1;353.25;0.0;353.25;0.0;353.25;Loja Física;dataset_vendas_fake.xlsx
V02122;2024-02-24;P005;C021;V02;1;2114.12;0.0;2114.12;0.0;2114.12;Loja Física;dataset_vendas_fake.xlsx
V02123;2024-10-27;P007;C007;V06;1;2484.24;0.0;2484.24;0.0;2484.24;Loja Física;dataset_vendas_fake.xlsx
V02124;2024-02-08;P018;C020;V06;2;919.09;0.0;1838.18;0.0;1838.18;Marketplace;dataset_vendas_fake.xlsx
V02125;2024-08-30;P007;C018;V05;4;2981.62;0.0;11926.48;0.0;11926.48;Loja Física;dataset_vendas_fake.xlsx
V02126;2024-03-06;P007;C014;V04;1;2867.97;0.1;2867.97;286.8;2581.17;Marketplace;dataset_vendas_fake.xlsx
V02127;2024-07-06;P015;C021;V02;4;327.9;0.0;1311.6;0.0;1311.6;Vendedor Externo;dataset_vendas_fake.xlsx
V02128;2024-02-04;P016;C014;V04;1;604.68;0.0;604.68;0.0;604.68;E-commerce;dataset_vendas_fake.xlsx
V02129;2024-11-02;P009;C023;V05;1;367.49;0.0;367.49;0.0;367.49;Marketplace;dataset_vendas_fake.xlsx
V02130;2024-01-24;P019;C002;V01;2;458.29;0.0;916.58;0.0;916.58;Vendedor Externo;dataset_vendas_fake.xlsx
V02131;2024-09-10;P018;C028;V05;1;864.77;0.05;864.77;43.24;821.53;E-commerce;dataset_vendas_fake.xlsx
V02132;2024-08-12;P017;C013;V07;2;606.76;0.0;1213.52;0.0;1213.52;Vendedor Externo;dataset_vendas_fake.xlsx
V02133;2024-11-06;P009;C007;V01;1;341.33;0.0;341.33;0.0;341.33;Loja Física;dataset_vendas_fake.xlsx
V02134;2024-03-22;P019;C007;V01;3;506.42;0.1;1519.26;151.93;1367.33;Vendedor Externo;dataset_vendas_fake.xlsx
V02135;2024-09-14;P017;C009;V06;1;591.16;0.0;591.16;0.0;591.16;E-commerce;dataset_vendas_fake.xlsx
V02136;2024-05-31;P009;C018;V05;3;341.29;0.0;1023.87;0.0;1023.87;E-commerce;dataset_vendas_fake.xlsx
V02137;2024-04-24;P002;C018;V05;1;4421.88;0.0;4421.88;0.0;4421.88;Marketplace;dataset_vendas_fake.xlsx
V02138;2024-01-21;P005;C029;V06;1;2324.7;0.0;2324.7;0.0;2324.7;E-commerce;dataset_vendas_fake.xlsx
V02139;2024-05-18;P002;C021;V02;1;3916.3;0.0;3916.3;0.0;3916.3;E-commerce;dataset_vendas_fake.xlsx
V02140;2024-09-30;P004;C001;V06;3;273.0;0.0;819.0;0.0;819.0;Marketplace;dataset_vendas_fake.xlsx
V02141;2024-06-15;P003;C023;V05;5;63.58;0.0;317.9;0.0;317.9;E-commerce;dataset_vendas_fake.xlsx
V02142;2024-07-28;P020;C010;V07;1;182.34;0.0;182.34;0.0;182.34;Loja Física;dataset_vendas_fake.xlsx
V02143;2024-11-16;P001;C027;V04;4;4858.87;0.0;19435.48;0.0;19435.48;E-commerce;dataset_vendas_fake.xlsx
V02144;2024-05-23;P006;C009;V01;1;1051.76;0.15;1051.76;157.76;894.0;Loja Física;dataset_vendas_fake.xlsx
V02145;2024-12-18;P013;C021;V07;3;135.88;0.05;407.64;20.38;387.26;E-commerce;dataset_vendas_fake.xlsx
V02146;2024-08-14;P008;C011;V08;1;1732.14;0.0;1732.14;0.0;1732.14;E-commerce;dataset_vendas_fake.xlsx
V02147;2024-10-24;P013;C005;V06;1;136.36;0.0;136.36;0.0;136.36;E-commerce;dataset_vendas_fake.xlsx
V02148;2024-08-10;P012;C005;V06;1;976.95;0.0;976.95;0.0;976.95;Loja Física;dataset_vendas_fake.xlsx
V02149;2024-09-10;P006;C015;V03;1;1007.1;0.2;1007.1;201.42;805.68;E-commerce;dataset_vendas_fake.xlsx
V02150;2024-04-06;P019;C016;V02;1;432.57;0.0;432.57;0.0;432.57;Marketplace;dataset_vendas_fake.xlsx
V02151;2024-01-11;P010;C006;V01;2;511.65;0.0;1023.3;0.0;1023.3;Vendedor Externo;dataset_vendas_fake.xlsx
V02152;2024-12-17;P020;C007;V01;1;203.75;0.0;203.75;0.0;203.75;E-commerce;dataset_vendas_fake.xlsx
V02153;2024-02-06;P014;C008;V08;2;104.4;0.0;208.8;0.0;208.8;Vendedor Externo;dataset_vendas_fake.xlsx
V02154;2024-02-21;P017;C005;V01;1;510.28;0.0;510.28;0.0;510.28;Loja Física;dataset_vendas_fake.xlsx
